Anisotropy	Centroid 0	Centroid 1	Centroid 2	Compactness	Database ID	Intensity Variance 0	Intensity Variance 1	Intensity Variance 2	Is Border	Kurtosis Intensity 0	Kurtosis Intensity 1	Kurtosis Intensity 2	Location 0	Location 1	Location 2	Max Intensity 0	Max Intensity 1	Max Intensity 2	Mean Intensity 0	Mean Intensity 1	Mean Intensity 2	Median Intensity 0	Median Intensity 1	Median Intensity 2	Min Intensity 0	Min Intensity 1	Min Intensity 2	PCA1 0	PCA1 1	PCA1 2	PCA2 0	PCA2 1	PCA2 2	PCA3 0	PCA3 1	PCA3 2	Second Moment 0	Second Moment 1	Second Moment 2	Sum Intensity 0	Sum Intensity 1	Sum Intensity 2	Surface	bounding box maximum 0	bounding box maximum 1	bounding box maximum 2	bounding box minimum 0	bounding box minimum 1	bounding box minimum 2	label	volume	
0.708966716427982	212.42122358623476	53.63170456832397	4.4991279264774935	0.789028464362531	0	190.53630137335645	374.4513468634463	704.5258659595413	false	2.2476269593564373	0.736289398522243	4.761875204834074	923	233	8	113.0	153.0	207.0	22.0257597102036	36.68477896290283	36.50358891795936	19.0	35.0	31.0	2.0	2.0	1.0	0.978052094345302	-0.2049893798011181	0.03732900903481746	-0.20629320082986236	-0.9778553861986635	0.035241438302554114	0.029278251965214892	-0.04216868329715303	-0.9986814237337379	624411.493399071	262332.68255181843	59091.977326088454	328338.0	546860.0	544159.0	311.10615156777203	953	253	14	894	213	4	56.0	394.29015000000004	
0.6787467732833417	265.83371749640713	80.39862929570093	7.2042989677250935	1.208302482327099	1	289.0387384343214	831.8627236301437	1934.6183130559255	false	1.7031567912450196	0.9184356063122996	1.971598877312477	1155	349	14	141.0	202.0	251.0	33.28106624852894	63.873513654775365	63.985234548543744	30.0	61.0	54.0	2.0	2.0	1.0	0.7414582411663697	0.6694946333052796	0.04490670976483344	0.6174397391913712	-0.7069461657706562	0.3449569352389654	0.26269344314954884	-0.22804397531528336	-0.9375436524496538	174810.14494444637	163879.22661439833	21313.657127923485	254700.0	488824.0	489679.0	244.58682383224368	1178	370	18	1134	326	9	435.0	202.42185	
0.7781757808162963	177.0415769325754	99.83448505803925	5.350456902939001	0.8171611743389827	2	76.45321402430132	439.05842321648544	853.8273861314931	false	9.206503706747679	0.6063043404991548	4.5948750936454905	769	434	10	123.0	149.0	220.0	12.303840454432626	42.88429241788117	37.520004939490846	10.0	40.0	30.0	2.0	1.0	1.0	0.9910967297749529	0.12167623613945097	0.05405706048547676	0.1301033158895582	-0.9713217415167532	-0.19901558142870016	0.028291331250681086	0.20427669474464852	-0.9785042833632697	859639.9475006162	227603.80524079793	78428.61323783638	199273.0	694554.0	607674.0	350.05893594026566	803	451	18	736	415	5	166.0	428.3842	
0.545581981795765	290.46439991287275	113.77297429753877	6.587235896318893	0.9743766912357936	3	117.78060009815776	881.8568115859481	1541.3916534367143	true	2.52223863016154	-0.13784557702633116	1.8645319835375989	1262	494	13	101.0	181.0	236.0	24.164778915268972	73.64005663254252	64.72642125898567	22.0	72.0	58.0	2.0	1.0	1.0	-0.5469964128362886	-0.8366626867420782	0.028115350927206288	0.8350905763759805	-0.5476984999079443	-0.051478951491074953	-0.05846925339240421	0.004679937191377785	-0.9982782400691802	181913.49671094975	210716.1559649304	23096.248094097064	221881.0	676163.0	594318.0	236.64092330262065	1281	517	17	1241	474	9	341.0	242.8639	
0.6696772391536672	23.017285493827067	76.41320524691318	5.246296296296285	1.2586900760983275	4	376.37405975906904	448.0943006512984	1519.3914687099298	false	10.24346530066521	2.0037966017246016	1.2482907966342194	100	332	10	245.0	158.0	228.0	43.866512345678885	39.997993827160194	58.659413580247886	41.0	36.0	53.0	5.0	1.0	1.0	-0.06592611553215924	-0.9434055957725013	0.32502250561456897	0.9776174714088262	-0.12628956633869384	-0.16827068975373477	0.1997944616025514	0.3066542471564951	0.9306155735930008	90294.87196450576	165090.83533486593	20770.82222222242	284255.0	259187.0	380113.0	215.73444428294897	118	360	16	84	312	7	286.0	171.39600000000002	
0.715469302295253	108.62438684683885	55.723166997186574	4.665959507448248	0.8051368179218591	5	363.97804858165705	716.9845594972503	1261.7313606970865	false	30.8526005435708	1.786046994391019	2.6930004770073435	472	242	9	249.0	226.0	223.0	26.620855047733045	51.66628234100536	47.96365816538296	23.0	49.0	40.0	2.0	1.0	1.0	0.9509535946076929	0.3084293579629414	0.0236345520218923	0.30581269143514767	-0.9488765648626573	0.07817840118366871	0.046538786618249124	-0.0671162856616131	-0.9966591922714052	1333599.5118396871	709048.4905317541	76884.089424894	577220.0	1120280.0	1039996.0	461.75832392834127	509	270	14	439	217	3	10.0	573.51535	
0.7144529988488451	158.77831739961724	119.9119694072654	4.601130601047508	0.8994647025880519	6	149.65196873601286	612.8812372787253	1403.0550855054578	false	4.597607818681608	1.5250632840372704	2.5487226812560797	690	521	9	114.0	170.0	238.0	14.996840967661559	42.94646271510603	47.523568043894656	12.0	39.0	39.0	2.0	1.0	1.0	-0.6690948663532198	-0.7390112631455753	-0.07857743164387808	0.493123071926788	-0.5205813366667229	0.6970112680924003	0.556005122056672	-0.42761831679462664	-0.7127418041538434	277414.33193117805	313447.0271510565	61221.449247650555	180397.0	516603.0	571661.0	286.18003100156784	713	542	16	671	496	3	185.0	318.16705	
0.621328449006446	194.90129709317765	100.45819091946984	5.642135768859232	0.8611589735000843	7	243.59647146322249	343.43161297259974	1112.627251645872	false	4.629365242442109	0.8214539494364517	1.7530420803085578	847	436	11	143.0	139.0	219.0	25.776938614208735	39.08571177658775	49.71713357337342	22.0	37.0	42.0	3.0	3.0	2.0	0.9943422899896383	0.10583312044808117	0.009097304786814848	0.10622298421235944	-0.9904459688483768	-0.0879400956163981	-2.965858781002271E-4	0.08840889891986191	-0.9960842226582021	337756.7971388366	142823.37970843722	53785.40651620283	293522.0	445069.0	566129.0	259.3691557664424	870	454	18	823	422	5	169.0	301.18615	
0.6626785256138444	253.2164854475563	95.98221444261391	8.013591433278403	1.1663646151051494	8	345.2008061471504	637.8537780805381	3255.220072878538	false	1.3945809772921147	0.5319222329243227	-0.7253348138163558	1100	417	16	152.0	178.0	253.0	44.445634266886685	56.536930258100405	117.68121911037677	41.0	53.0	110.0	8.0	1.0	1.0	-0.1128907492227713	-0.4872785820139193	-0.8659187388262396	0.6065395847221376	-0.724069126652161	0.32838031608833335	0.786997719758462	0.4881428923375618	-0.3772944549755549	60536.6557715458	96719.35556974239	71306.3088962117	323742.0	411815.0	857190.0	224.7139062024653	1116	438	24	1086	399	8	440.0	192.6618	
0.856344834460404	65.66238359788373	89.48965343915326	4.89305555555557	1.1610835465447658	9	1804.3109191643046	275.76506002865716	1213.5266114502392	false	2.8083418821987407	6.520062201536554	1.1958607038026563	285	389	9	253.0	168.0	221.0	62.90462962963004	25.403835978836266	54.42341269841161	52.0	21.0	48.0	4.0	1.0	1.0	0.5685723731030208	0.8205941728782034	-0.057884885612196145	0.7292852375353083	-0.5353610699480919	-0.4260652146058198	-0.3806159466668051	0.2000343176116844	-0.9028387302949291	150330.07498941896	251739.78387830761	19193.570833333237	475559.0	192053.0	411441.0	232.17258813418448	305	417	14	262	365	6	308.0	199.96200000000002	
0.4710241174039861	264.95550423802047	143.60533990659042	6.518941359626352	1.174287408073791	10	943.8360363175173	468.4468026448652	2320.2306602765643	false	2.1071462579862326	2.9687069872495844	0.4169109396595343	1151	624	13	225.0	166.0	248.0	64.3665455803495	34.969209479329336	77.95485210171223	60.0	30.0	73.0	3.0	1.0	1.0	-0.27083721342714245	-0.9262251975472668	0.26221000600958594	-0.02951322423187102	0.2802521469880528	0.9594726174852654	0.9621726318174196	-0.2521222273761546	0.1032386024916396	46790.921978895065	85423.63590036487	25771.351842241864	372103.0	202157.0	450657.0	179.5572931356728	1166	642	18	1139	606	8	337.0	152.90745	
0.6333536461309092	40.14385036062449	137.20481651739667	4.778552746294678	0.946010879372559	11	659.6649249266563	376.77414550095796	1994.8508762296838	false	4.185617058337399	3.909397562485286	0.8319270917657238	174	596	9	233.0	161.0	249.0	43.20884520884617	34.324720615044015	73.93683125941044	37.0	31.0	67.0	2.0	1.0	1.0	-0.6201275001233664	-0.7844859028916451	0.004873577230815227	0.7841632197259422	-0.6200307926334361	-0.025492371709923314	-0.023020174191091276	0.011986840727791272	-0.9996631368764072	364919.2806499147	410627.1113053828	31269.55274629463	545166.0	433075.0	932861.0	315.70241956040263	198	626	14	146	573	5	264.0	333.71965	
0.5005616718965333	4.446794151376158	171.2506014908256	5.169323394495422	0.782779738765158	12	101.80319235634558	767.253729500637	954.956968168475	true	5.154527595908345	1.08858033485355	3.819423332032678	19	744	10	92.0	203.0	219.0	13.914621559632474	48.975802752295195	38.327752293576765	11.0	45.0	31.0	2.0	1.0	1.0	0.5632259283631058	-0.8247274655324186	0.0510015805244391	0.8261684400499512	0.560946921271094	-0.052766089317965476	-0.014908463534118996	-0.07185512586415949	-0.9973036541606061	478942.9776565376	545474.3834363564	86275.97603210942	242671.0	854138.0	668436.0	361.0869001355022	43	768	17	0	718	4	397.0	461.288	
0.6646717453537317	198.3226555953386	180.83039079759186	5.450140930905756	0.8358548639572204	13	121.82045829405732	1370.3453906115606	1343.3568124853446	false	7.692572674140696	0.34042754186574875	5.763461817825912	862	786	10	113.0	229.0	250.0	16.21497676544567	69.17201188390487	44.05271577664264	14.0	65.0	37.0	2.0	1.0	0.0	0.06214637842182941	-0.998019405128679	0.009751647842718147	0.9968683791861321	0.06159006886640614	-0.04959937495417857	0.04890053402432966	0.012803530904752825	0.9987215865137323	182847.20359108012	464809.27606612403	60155.234478556304	212854.0	908021.0	578280.0	290.21645683795214	881	813	17	845	759	5	230.0	347.20915	
0.813917773463769	197.72630669787162	37.43101972584409	5.118187897024389	0.9591208394397028	14	117.91281015981092	541.7492361415717	1398.3365338498322	false	4.41511268563184	1.3793836271423414	2.4791028094187944	859	162	10	88.0	165.0	242.0	19.524796612058225	50.06664437757718	55.94762063969783	17.0	47.0	49.0	2.0	2.0	1.0	0.08753208958878081	-0.9943896466593922	0.0593916148023521	0.9572119859016862	0.10046858266317743	0.2713876893740804	-0.2758320999056704	0.03309523401128311	0.9606359134174438	75054.94175637896	364046.9763891666	29879.823470411513	175196.0	449248.0	502018.0	227.63375968113542	873	192	15	845	136	6	58.0	237.33585000000002	
0.40064145958445785	46.96804072276157	165.78583603020476	5.370347896440148	1.0990741564442537	15	322.3595912066326	850.2089209349176	1772.389717608631	false	1.3839213032808204	0.35876397393720927	0.9245573782634695	204	720	10	149.0	179.0	245.0	43.58967098166129	55.16167745415223	63.56593851132804	41.0	51.0	59.0	2.0	1.0	1.0	0.8917976930663231	0.12957563868101513	0.4334824431300433	-0.22474982648824474	0.9584104695936078	0.17588884918284128	-0.39266320191111376	-0.25428237381652585	0.8838303481048524	120176.71492044195	109992.57050701085	30324.179004854166	323261.0	409079.0	471405.0	215.58691282384098	221	738	17	183	702	6	451.0	196.1532	
0.7841867207006292	170.36144257874685	143.4185733545777	6.98664051967153	1.0727492299575752	16	385.5140677165696	801.9940724556842	1907.3843673488623	false	17.960410619286247	0.6695597444470107	0.4023353424119418	740	623	13	251.0	224.0	251.0	32.95403848510822	82.31143522490457	87.87216570658046	28.0	80.0	83.0	3.0	3.0	1.0	0.3650224639731713	-0.9307253200118049	-0.02256057366022071	0.9097012290230014	0.3514139258686543	0.2212508228676697	-0.19799564315659998	-0.10128490210541516	0.9749559445926267	120571.30835151354	280548.7869297671	19640.087633288436	268872.0	671579.0	716949.0	231.505237583071	759	650	18	724	599	9	197.0	215.80555	
